index,year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code
408,2010,tt0938283,The Last Airbender,notalk-disagree,notalk,FAIL,150000000,131772187.0,319713881.0,2010FAIL,160234776,140763246.0,341528548.0,1.0,1.0
409,2010,tt1320244,The Last Exorcism,ok,ok,PASS,1800000,41034350.0,70165900.0,2010PASS,1922817,43834199.0,74953449.0,1.0,1.0
410,2010,tt0480255,The Losers,notalk,notalk,FAIL,25000000,23591432.0,26714018.0,2010FAIL,26705796,25201119.0,28536765.0,1.0,1.0
411,2010,tt1458175,The Next Three Days,ok,ok,PASS,30000000,21148651.0,67255916.0,2010PASS,32046955,22591662.0,71844911.0,1.0,1.0
412,2010,tt1386588,The Other Guys,nowomen-disagree,nowomen,FAIL,100000000,119219978.0,170936470.0,2010FAIL,106823184,127354577.0,182599780.0,1.0,1.0
413,2010,tt1017451,The Runaways,ok,ok,PASS,9500000,3573673.0,5278632.0,2010PASS,10148202,3817511.0,5638803.0,1.0,1.0
414,2010,tt1285016,The Social Network,notalk-disagree,notalk,FAIL,40000000,96962694.0,224922135.0,2010FAIL,42729274,103578637.0,240268986.0,1.0,1.0
415,2010,tt0963966,The Sorcerer&#39;s Apprentice,notalk,notalk,FAIL,160000000,63150991.0,215150991.0,2010FAIL,170917095,67459899.0,229831139.0,1.0,1.0
416,2010,tt1273678,The Spy Next Door,ok,ok,PASS,28000000,24307106.0,50983364.0,2010PASS,29910492,25965625.0,54462053.0,1.0,1.0
417,2010,tt0889573,The Switch,men,men,FAIL,19000000,27758465.0,49858465.0,2010FAIL,20296405,29652476.0,53260400.0,1.0,1.0
418,2010,tt1274300,The Tempest,ok,ok,PASS,20000000,277943.0,277943.0,2010PASS,21364637,296908.0,296908.0,1.0,1.0
419,2010,tt1243957,The Tourist,nowomen,nowomen,FAIL,100000000,67631157.0,278731369.0,2010FAIL,106823184,72245755.0,297749724.0,1.0,1.0
420,2010,tt0840361,The Town,notalk,notalk,FAIL,37000000,92186262.0,152566881.0,2010FAIL,39524578,98476300.0,162976800.0,1.0,1.0
421,2010,tt1325004,The Twilight Saga: Eclipse,ok-disagree,ok,PASS,68000000,300531751.0,699590681.0,2010PASS,72639765,321037586.0,747325041.0,1.0,1.0
422,2010,tt0780653,The Wolfman,notalk-disagree,notalk,FAIL,150000000,62189884.0,142634358.0,2010FAIL,160234776,66433214.0,152366563.0,1.0,1.0
423,2010,tt1570989,Tiny Furniture,ok,ok,PASS,50000,391674.0,424149.0,2010PASS,53412,418399.0,453089.0,1.0,1.0
424,2010,tt0435761,Toy Story 3,dubious-disagree,dubious,FAIL,200000000,415004880.0,1063759456.0,2010FAIL,213646368,443321427.0,1136341723.0,1.0,1.0
425,2010,tt1104001,Tron Legacy,notalk-disagree,notalk,FAIL,200000000,172062763.0,397562763.0,2010FAIL,213646368,183802922.0,424689202.0,1.0,1.0
426,2010,tt1403865,True Grit,ok-disagree,ok,PASS,35000000,171243005.0,252276928.0,2010PASS,37388114,182927231.0,269490247.0,1.0,1.0
427,2010,tt1465522,Tucker and Dale vs Evil,ok,ok,PASS,5000000,223838.0,5476793.0,2010PASS,5341159,239111.0,5850485.0,1.0,1.0
428,2010,tt0477080,Unstoppable,dubious,dubious,FAIL,95000000,81562942.0,169511609.0,2010FAIL,101482025,87128132.0,181077698.0,1.0,1.0
429,2010,tt0817230,Valentine&#39;s Day,ok,ok,PASS,52000000,110485654.0,217569328.0,2010PASS,55548056,118024294.0,232414484.0,1.0,1.0
430,2010,tt1027718,Wall Street: Money Never Sleeps,dubious-disagree,dubious,FAIL,70000000,52474616.0,137431619.0,2010FAIL,74776229,56055056.0,146808831.0,1.0,1.0
431,2010,tt1183923,Welcome to the Rileys,ok,ok,PASS,10000000,152857.0,312857.0,2010PASS,10682318,163287.0,334204.0,1.0,1.0
432,2010,tt1235189,Wild Target,notalk,notalk,FAIL,8000000,109338.0,109338.0,2010FAIL,8545855,116798.0,116798.0,1.0,1.0
433,2010,tt1399683,Winter&#39;s Bone,ok-disagree,ok,PASS,2000000,6531503.0,16131552.0,2010PASS,2136464,6977159.0,17232238.0,1.0,1.0
434,2010,tt1216520,Womb,ok,ok,PASS,13000000,,,2010PASS,13887014,,,1.0,1.0
435,2010,tt1302067,Yogi Bear,nowomen,nowomen,FAIL,80000000,100246011.0,202284317.0,2010FAIL,85458547,107085981.0,216086548.0,1.0,1.0
436,2010,tt1414382,You Again,ok,ok,PASS,20000000,25702053.0,32838945.0,2010PASS,21364637,27455751.0,35079607.0,1.0,1.0
437,2010,tt1182350,You Will Meet a Tall Dark Stranger,ok,ok,PASS,15000000,3247816.0,34247816.0,2010PASS,16023478,3469420.0,36584608.0,1.0,1.0
438,2009,tt1022603,(500) Days of Summer,notalk-disagree,notalk,FAIL,7500000,32391374.0,60803210.0,2009FAIL,8142987,35168338.0,66015966.0,2.0,2.0
439,2009,tt0974661,17 Again,ok-disagree,ok,PASS,40000000,64167069.0,139474906.0,2009PASS,43429264,69668214.0,151432312.0,2.0,2.0
440,2009,tt1190080,2012,notalk-disagree,notalk,FAIL,200000000,166112167.0,788408539.0,2009FAIL,217146319,180353228.0,856000062.0,2.0,2.0
441,2009,tt0472033,9,nowomen,nowomen,FAIL,30000000,31749894.0,48559999.0,2009FAIL,32571948,34471863.0,52723125.0,2.0,2.0
442,2009,tt0971209,A Perfect Getaway,dubious-disagree,dubious,FAIL,14000000,15515460.0,22815460.0,2009FAIL,15200242,16845625.0,24771466.0,2.0,2.0
443,2009,tt1019452,A Serious Man,men,men,FAIL,7000000,9228788.0,30360570.0,2009FAIL,7600121,10019987.0,32963430.0,2.0,2.0
444,2009,tt1315981,A Single Man,notalk,notalk,FAIL,7000000,9176000.0,28142379.0,2009FAIL,7600121,9962673.0,30555070.0,2.0,2.0
445,2009,tt1185836,Adam,men,men,FAIL,3200000,2277396.0,2828590.0,2009FAIL,3474341,2472641.0,3071090.0,2.0,2.0
446,2009,tt1091722,Adventureland,men-disagree,men,FAIL,9800000,16044025.0,17144025.0,2009FAIL,10640170,17419505.0,18613810.0,2.0,2.0
447,2009,tt1186830,Agora,notalk,notalk,FAIL,70000000,619423.0,38992292.0,2009FAIL,76001212,672527.0,42335163.0,2.0,2.0
448,2009,tt1077262,Ajami,men-disagree,men,FAIL,1000000,621859.0,621859.0,2009FAIL,1085732,675172.0,675172.0,2.0,2.0
449,2009,tt0881891,All About Steve,ok,ok,PASS,15000000,33862903.0,40127259.0,2009PASS,16285974,36766024.0,43567433.0,2.0,2.0
450,2009,tt1174732,An Education,ok,ok,PASS,7500000,12574914.0,29652736.0,2009PASS,8142987,13652981.0,32194912.0,2.0,2.0
451,2009,tt0808151,Angels &amp; Demons,nowomen,nowomen,FAIL,150000000,133375846.0,490875846.0,2009FAIL,162859739,144810370.0,532959416.0,2.0,2.0
452,2009,tt0913354,Armored,nowomen,nowomen,FAIL,20000000,15988876.0,23661038.0,2009FAIL,21714632,17359628.0,25689537.0,2.0,2.0
453,2009,tt0375568,Astro Boy,dubious,dubious,FAIL,65000000,19551067.0,44093014.0,2009FAIL,70572554,21227211.0,47873178.0,2.0,2.0
454,2009,tt0499549,Avatar,men-disagree,men,FAIL,425000000,760507625.0,2783918982.0,2009FAIL,461435929,825707158.0,3022588801.0,2.0,2.0
455,2009,tt1176740,Away We Go,ok,ok,PASS,21000000,9451946.0,10108016.0,2009PASS,22800364,10262276.0,10974592.0,2.0,2.0
456,2009,tt0889583,Br&uuml;no,nowomen-disagree,nowomen,FAIL,42000000,60054530.0,130788243.0,2009FAIL,45600727,65203101.0,142000928.0,2.0,2.0
457,2009,tt0901476,Bride Wars,ok,ok,PASS,30000000,58715510.0,115150424.0,2009PASS,32571948,63749284.0,125022454.0,2.0,2.0
458,2009,tt0810784,Bright Star,ok,ok,PASS,8500000,4444637.0,17260680.0,2009PASS,9228719,4825683.0,18740466.0,2.0,2.0
459,2009,tt1210042,Brooklyn&#39;s Finest,notalk,notalk,FAIL,17000000,27163593.0,39233233.0,2009FAIL,18457437,29492371.0,42596761.0,2.0,2.0
460,2009,tt0765010,Brothers,ok,ok,PASS,26000000,28544157.0,45043870.0,2009PASS,28229022,30991293.0,48905553.0,2.0,2.0
461,2009,tt1232207,Capitalism: A Love Story,notalk-disagree,notalk,FAIL,20000000,14363397.0,19121531.0,2009FAIL,21714632,15594794.0,20760850.0,2.0,2.0
462,2009,tt0795351,Case 39,ok,ok,PASS,27000000,13261851.0,29302804.0,2009PASS,29314753,14398811.0,31814980.0,2.0,2.0
463,2009,tt1352824,Chloe,men-disagree,men,FAIL,13000000,3075255.0,9675172.0,2009FAIL,14114511,3338902.0,10504640.0,2.0,2.0
464,2009,tt0844471,Cloudy with a Chance of Meatballs,notalk-disagree,notalk,FAIL,100000000,124870275.0,236827677.0,2009FAIL,108573160,135575603.0,257131292.0,2.0,2.0
465,2009,tt1035736,Coco avant Chanel,ok,ok,PASS,23000000,6113834.0,50813834.0,2009PASS,24971827,6637983.0,55170185.0,2.0,2.0
466,2009,tt0327597,Coraline,ok,ok,PASS,60000000,75286229.0,126037057.0,2009PASS,65143896,81740638.0,136842415.0,2.0,2.0
467,2009,tt0433362,Daybreakers,notalk,notalk,FAIL,20000000,30101577.0,51401577.0,2009FAIL,21714632,32682233.0,55808316.0,2.0,2.0
468,2009,tt1278340,Dead Snow,men-disagree,men,FAIL,800000,46742.0,2194020.0,2009FAIL,868585,50749.0,2382117.0,2.0,2.0
469,2009,tt1136608,District 9,notalk-disagree,notalk,FAIL,30000000,115646235.0,215196627.0,2009FAIL,32571948,125560771.0,233645777.0,2.0,2.0
470,2009,tt1127180,Drag Me to Hell,ok,ok,PASS,30000000,42100625.0,91388487.0,2009PASS,32571948,45709979.0,99223368.0,2.0,2.0
471,2009,tt1191111,Enter the Void,notalk,notalk,FAIL,16000000,337997.0,337997.0,2009FAIL,17371706,366974.0,366974.0,2.0,2.0
472,2009,tt0780511,Everybody&#39;s Fine,men,men,FAIL,20000000,9208876.0,9208876.0,2009FAIL,21714632,9998368.0,9998368.0,2.0,2.0
473,2009,tt0432283,Fantastic Mr. Fox,notalk,notalk,FAIL,40000000,21002919.0,46498922.0,2009FAIL,43429264,22803533.0,50485349.0,2.0,2.0
474,2009,tt1013752,Fast &amp; Furious,notalk,notalk,FAIL,85000000,155064265.0,363064265.0,2009FAIL,92287186,168358172.0,394190344.0,2.0,2.0
475,2009,tt1083456,Fired Up!,notalk,notalk,FAIL,20000000,17231291.0,18608570.0,2009FAIL,21714632,18708557.0,20203912.0,2.0,2.0
476,2009,tt1232776,Fish Tank,ok,ok,PASS,3000000,374675.0,5922292.0,2009PASS,3257195,406796.0,6430020.0,2.0,2.0
477,2009,tt0758746,Friday the 13th,men,men,FAIL,17000000,65002019.0,91700771.0,2009FAIL,18457437,70574746.0,99562425.0,2.0,2.0
478,2009,tt1201167,Funny People,notalk,notalk,FAIL,72500000,51855045.0,71880305.0,2009FAIL,78715541,56300661.0,78042718.0,2.0,2.0
479,2009,tt0436339,G-Force,notalk,notalk,FAIL,150000000,119436770.0,287389685.0,2009FAIL,162859739,129676275.0,312028062.0,2.0,2.0
480,2009,tt1046173,G.I. Joe: The Rise of Cobra,notalk-disagree,notalk,FAIL,175000000,150201498.0,302469017.0,2009FAIL,190003029,163078512.0,328400169.0,2.0,2.0
481,2009,tt1034032,Gamer,notalk,notalk,FAIL,50000000,20534907.0,35062683.0,2009FAIL,54286580,22295397.0,38068663.0,2.0,2.0
482,2009,tt1194263,Get Low,notalk-disagree,notalk,FAIL,7000000,9176933.0,9696933.0,2009FAIL,7600121,9963686.0,10528267.0,2.0,2.0
483,2009,tt1289406,Harry Brown,notalk,notalk,FAIL,7300000,1818681.0,6294140.0,2009FAIL,7925841,1974599.0,6833747.0,2.0,2.0
484,2009,tt0417741,Harry Potter and the Half-Blood Prince,ok-disagree,ok,PASS,250000000,301959197.0,934416487.0,2009PASS,271432899,327846641.0,1014525504.0,2.0,2.0
485,2009,tt1001508,He&#39;s Just Not That Into You,ok,ok,PASS,40000000,93953653.0,178390243.0,2009PASS,43429264,102008450.0,193683923.0,2.0,2.0
486,2009,tt1024744,I Come with the Rain,nowomen,nowomen,FAIL,18000000,0.0,627422.0,2009FAIL,19543169,,681212.0,2.0,2.0
487,2009,tt1045772,I Love You Phillip Morris,notalk-disagree,notalk,FAIL,13000000,2037459.0,15144685.0,2009FAIL,14114511,2212134.0,16443063.0,2.0,2.0
488,2009,tt1155056,"I Love You, Man",men-disagree,men,FAIL,40000000,71440011.0,91729503.0,2009FAIL,43429264,77564677.0,99593620.0,2.0,2.0
489,2009,tt1080016,Ice Age: Dawn of the Dinosaurs,notalk,notalk,FAIL,90000000,196573705.0,886968695.0,2009FAIL,97715844,213426283.0,963009937.0,2.0,2.0
490,2009,tt0361748,Inglourious Basterds,dubious-disagree,dubious,FAIL,70000000,120831050.0,316971720.0,2009FAIL,76001212,131190089.0,344146212.0,2.0,2.0
491,2009,tt1057500,Invictus,notalk,notalk,FAIL,49000000,37491364.0,124491364.0,2009FAIL,53200848,40705558.0,135164207.0,2.0,2.0
492,2009,tt1230414,It&#39;s Complicated,ok,ok,PASS,85000000,112735375.0,224614744.0,2009PASS,92287186,122400359.0,243871325.0,2.0,2.0
493,2009,tt1131734,Jennifer&#39;s Body,ok,ok,PASS,16000000,16204793.0,32832166.0,2009PASS,17371706,17594056.0,35646920.0,2.0,2.0
494,2009,tt1135503,Julie &amp; Julia,ok,ok,PASS,40000000,94125426.0,126646119.0,2009PASS,43429264,102194949.0,137503693.0,2.0,2.0
495,2009,tt0448011,Knowing,notalk,notalk,FAIL,50000000,79957634.0,187858642.0,2009FAIL,54286580,86812530.0,203964063.0,2.0,2.0
496,2009,tt1197624,Law Abiding Citizen,notalk-disagree,notalk,FAIL,53000000,73357727.0,131159781.0,2009FAIL,57543775,79646802.0,142404318.0,2.0,2.0
497,2009,tt0808526,Life During Wartime,ok,ok,PASS,4500000,281447.0,281447.0,2009PASS,4885792,305576.0,305576.0,2.0,2.0
498,2009,tt1149361,Micmacs (Micmacs &agrave; tire-larigot),dubious,dubious,FAIL,42000000,1259693.0,11756922.0,2009FAIL,45600727,1367688.0,12764862.0,2.0,2.0
499,2009,tt0892782,Monsters vs Aliens,dubious-disagree,dubious,FAIL,175000000,198351526.0,381687380.0,2009FAIL,190003029,215356519.0,414410048.0,2.0,2.0
500,2009,tt1182345,Moon,notalk-disagree,notalk,FAIL,5000000,5010163.0,10676073.0,2009FAIL,5428658,5439692.0,11591350.0,2.0,2.0
501,2009,tt1121977,Mother and Child,ok,ok,PASS,7000000,1110509.0,5010509.0,2009PASS,7600121,1205715.0,5440068.0,2.0,2.0
502,2009,tt1179891,My Bloody Valentine 3D,men,men,FAIL,14000000,51545952.0,102754998.0,2009FAIL,15200242,55965069.0,111564348.0,2.0,2.0
503,2009,tt1078588,My Sister&#39;s Keeper,ok,ok,PASS,27500000,49200230.0,96673002.0,2009PASS,29857619,53418244.0,104960933.0,2.0,2.0
504,2009,tt0875034,Nine,men-disagree,men,FAIL,80000000,19676965.0,53508858.0,2009FAIL,86858528,21363903.0,58096258.0,2.0,2.0
505,2009,tt1186367,Ninja Assassin,notalk-disagree,notalk,FAIL,50000000,38122883.0,61622883.0,2009FAIL,54286580,41391219.0,66905911.0,2.0,2.0
506,2009,tt1266029,Nowhere Boy,dubious,dubious,FAIL,1900000,1445366.0,7785229.0,2009FAIL,2062890,1569280.0,8452669.0,2.0,2.0
507,2009,tt1235796,Ondine,ok,ok,PASS,12000000,550472.0,550472.0,2009PASS,13028779,597665.0,597665.0,2.0,2.0
508,2009,tt1532957,Paa,men,men,FAIL,4300000,199228.0,9791282.0,2009FAIL,4668646,216308.0,10630704.0,2.0,2.0
509,2009,tt1188729,Pandorum,notalk,notalk,FAIL,40000000,10330853.0,17033431.0,2009FAIL,43429264,11216534.0,18493734.0,2.0,2.0
510,2009,tt1003034,Perrier&#39;s Bounty,nowomen,nowomen,FAIL,6600000,828.0,828.0,2009FAIL,7165829,899.0,899.0,2.0,2.0
511,2009,tt0762125,Planet 51,notalk,notalk,FAIL,60000000,42194060.0,108996113.0,2009FAIL,65143896,45811424.0,118340524.0,2.0,2.0
512,2009,tt0929632,Precious: Based on the Novel Push by Sapphire,ok,ok,PASS,10000000,47566524.0,68722848.0,2009PASS,10857316,51644478.0,74614567.0,2.0,2.0
513,2009,tt1152836,Public Enemies,notalk,notalk,FAIL,102500000,97104620.0,210379983.0,2009FAIL,111287489,105429554.0,228416195.0,2.0,2.0
514,2009,tt0465580,Push,ok,ok,PASS,38000000,31811527.0,44411527.0,2009PASS,41257801,34538780.0,48218998.0,2.0,2.0
515,2009,tt0988045,Sherlock Holmes,notalk,notalk,FAIL,90000000,209028679.0,498438212.0,2009FAIL,97715844,226949041.0,541170116.0,2.0,2.0
516,2009,tt1017460,Splice,ok,ok,PASS,30000000,17010170.0,22461001.0,2009PASS,32571948,18468479.0,24386618.0,2.0,2.0
517,2009,tt0796366,Star Trek,ok-disagree,ok,PASS,140000000,257730019.0,385680446.0,2009PASS,152002424,279825625.0,418745446.0,2.0,2.0
518,2009,tt0473705,State of Play,ok,ok,PASS,60000000,37017955.0,91445389.0,2009PASS,65143896,40191563.0,99285148.0,2.0,2.0
519,2009,tt0986263,Surrogates,notalk,notalk,FAIL,80000000,38577772.0,119668350.0,2009FAIL,86858528,41885106.0,129927709.0,2.0,2.0
520,2009,tt0438488,Terminator Salvation,men-disagree,men,FAIL,200000000,125322469.0,371628539.0,2009FAIL,217146319,136066564.0,403488847.0,2.0,2.0
521,2009,tt0878804,The Blind Side,men,men,FAIL,35000000,255959475.0,305705795.0,2009FAIL,38000606,277903289.0,331914441.0,2.0,2.0
522,2009,tt1131729,The Boat That Rocked,nowomen-disagree,nowomen,FAIL,50000000,8017467.0,37472651.0,2009FAIL,54286580,8704817.0,40685241.0,2.0,2.0
523,2009,tt1300851,The Boondock Saints II: All Saints Day,nowomen,nowomen,FAIL,8000000,10273187.0,10273187.0,2009FAIL,8685853,11153924.0,11153924.0,2.0,2.0
524,2009,tt0362478,The Box,ok,ok,PASS,25000000,15051977.0,26341896.0,2009PASS,27143290,16342407.0,28600229.0,2.0,2.0
525,2009,tt0896923,The City of Your Final Destination,ok-disagree,ok,PASS,8300000,493296.0,1353296.0,2009PASS,9011572,535587.0,1469316.0,2.0,2.0
526,2009,tt1144884,The Final Destination,ok,ok,PASS,40000000,66477700.0,187384627.0,2009PASS,43429264,72176939.0,203449410.0,2.0,2.0
527,2009,tt1220198,The Fourth Kind,ok,ok,PASS,10000000,26218170.0,49486874.0,2009PASS,10857316,28465896.0,53729463.0,2.0,2.0
528,2009,tt1132620,The Girl with the Dragon Tattoo,dubious-disagree,dubious,FAIL,90000000,102515793.0,233170238.0,2009FAIL,97715844,111304636.0,253160295.0,2.0,2.0
529,2009,tt1103982,The Girlfriend Experience,dubious,dubious,FAIL,1300000,695840.0,1005840.0,2009FAIL,1411451,755495.0,1092072.0,2.0,2.0
530,2009,tt1247662,The Good Guy,ok,ok,PASS,10000000,100688.0,100688.0,2009PASS,10857316,109320.0,109320.0,2.0,2.0
531,2009,tt1119646,The Hangover,notalk,notalk,FAIL,35000000,277322503.0,469553471.0,2009FAIL,38000606,301097804.0,509809040.0,2.0,2.0
532,2009,tt1054606,The Imaginarium of Doctor Parnassus,notalk,notalk,FAIL,30000000,7689607.0,64352607.0,2009FAIL,32571948,8348849.0,69869659.0,2.0,2.0
533,2009,tt1130080,The Informant!,notalk,notalk,FAIL,22000000,33316821.0,41771168.0,2009FAIL,23886095,36173125.0,45352277.0,2.0,2.0
534,2009,tt1058017,The Invention of Lying,men,men,FAIL,18500000,18451251.0,32679264.0,2009FAIL,20086035,20033106.0,35480909.0,2.0,2.0
535,2009,tt0824758,The Last Station,ok,ok,PASS,18000000,6617867.0,15696146.0,2009PASS,19543169,7185227.0,17041802.0,2.0,2.0
536,2009,tt0380510,The Lovely Bones,ok,ok,PASS,95000000,44114232.0,94894448.0,2009PASS,103144502,47896216.0,103029901.0,2.0,2.0
537,2009,tt1234548,The Men Who Stare at Goats,nowomen,nowomen,FAIL,24000000,32428195.0,67348218.0,2009FAIL,26057558,35208316.0,73122088.0,2.0,2.0
538,2009,tt0790712,The Messenger,notalk,notalk,FAIL,6500000,1109660.0,1409660.0,2009FAIL,7057255,1204793.0,1530512.0,2.0,2.0
539,2009,tt0780521,The Princess and the Frog,ok,ok,PASS,105000000,104400899.0,270997378.0,2009PASS,114001818,113351355.0,294230416.0,2.0,2.0
540,2009,tt1041829,The Proposal,men-disagree,men,FAIL,40000000,163958031.0,314709717.0,2009FAIL,43429264,178014415.0,341690283.0,2.0,2.0
541,2009,tt0898367,The Road,notalk-disagree,notalk,FAIL,25000000,8114270.0,27614270.0,2009FAIL,27143290,8809919.0,29981685.0,2.0,2.0
542,2009,tt0485601,The Secret of Kells,nowomen-disagree,nowomen,FAIL,8000000,690290.0,2600916.0,2009FAIL,8685853,749470.0,2823897.0,2.0,2.0
543,2009,tt0821642,The Soloist,notalk,notalk,FAIL,60000000,31720158.0,38454152.0,2009FAIL,65143896,34439578.0,41750888.0,2.0,2.0
544,2009,tt1111422,The Taking of Pelham 123,nowomen,nowomen,FAIL,110000000,65452312.0,152364370.0,2009FAIL,119430476,71063643.0,165426811.0,2.0,2.0
545,2009,tt0452694,The Time Traveler&#39;s Wife,dubious,dubious,FAIL,39000000,63414846.0,98666635.0,2009FAIL,42343532,68851502.0,107125483.0,2.0,2.0
546,2009,tt1142988,The Ugly Truth,men,men,FAIL,38000000,88915214.0,205230042.0,2009FAIL,41257801,96538057.0,222824741.0,2.0,2.0
547,2009,tt1139668,The Unborn,ok,ok,PASS,16000000,42670410.0,78208812.0,2009PASS,17371706,46328612.0,84913778.0,2.0,2.0
548,2009,tt0962736,The Young Victoria,ok,ok,PASS,35000000,11001272.0,31878891.0,2009PASS,38000606,11944429.0,34611919.0,2.0,2.0
549,2009,tt1055369,Transformers: Revenge of the Fallen,ok-disagree,ok,PASS,210000000,402111870.0,836519699.0,2009PASS,228003635,436585563.0,908235868.0,2.0,2.0
550,2009,tt1049413,Up,notalk,notalk,FAIL,175000000,293004164.0,731542621.0,2009FAIL,190003029,318123879.0,794258938.0,2.0,2.0
551,2009,tt1193138,Up in the Air,men-disagree,men,FAIL,30000000,83823381.0,166842739.0,2009FAIL,32571948,91009693.0,181146433.0,2.0,2.0
552,2009,tt1068678,Veronika Decides to Die,ok,ok,PASS,9000000,,,2009PASS,9771584,,,2.0,2.0
553,2009,tt0409459,Watchmen,men-disagree,men,FAIL,138000000,107509799.0,184068357.0,2009FAIL,149830960,116726786.0,199848831.0,2.0,2.0
554,2009,tt1178663,Whatever Works,dubious-disagree,dubious,FAIL,15000000,5306706.0,35106706.0,2009FAIL,16285974,5761658.0,38116460.0,2.0,2.0
555,2009,tt0386117,Where the Wild Things Are,notalk,notalk,FAIL,100000000,77233467.0,99123656.0,2009FAIL,108573160,83854815.0,107621685.0,2.0,2.0
556,2009,tt1172233,Whip It,ok,ok,PASS,15000000,13043363.0,18856151.0,2009PASS,16285974,14161591.0,20472719.0,2.0,2.0
557,2009,tt0365929,Whiteout,ok,ok,PASS,35000000,10275638.0,12254746.0,2009PASS,38000606,11156585.0,13305365.0,2.0,2.0
558,2009,tt0458525,X-Men Origins: Wolverine,dubious-disagree,dubious,FAIL,150000000,179883157.0,374825760.0,2009FAIL,162859739,195304827.0,406960171.0,2.0,2.0
559,2009,tt0448182,Yesterday Was a Lie,ok,ok,PASS,200000,,,2009PASS,217146,,,2.0,2.0
560,2009,tt0403702,Youth in Revolt,notalk-disagree,notalk,FAIL,18000000,15285588.0,19685588.0,2009FAIL,19543169,16596046.0,21373265.0,2.0,2.0
561,2009,tt1156398,Zombieland,ok-disagree,ok,PASS,23600000,75590286.0,102236596.0,2009PASS,25623266,82070762.0,111001503.0,2.0,2.0
562,2008,tt0478087,21,ok,ok,PASS,35000000,81159365.0,157852532.0,2008PASS,37878971,87835235.0,170836899.0,2.0,2.0
563,2008,tt0800308,Appaloosa,notalk,notalk,FAIL,20000000,20211394.0,27735474.0,2008FAIL,21645126,21873909.0,30016892.0,2.0,2.0
564,2008,tt0455824,Australia,men,men,FAIL,130000000,49554002.0,215080810.0,2008FAIL,140693320,53630131.0,232772564.0,2.0,2.0
565,2008,tt0871426,Baby Mama,ok,ok,PASS,30000000,60494212.0,64391484.0,2008PASS,32467689,65470243.0,69688090.0,2.0,2.0
566,2008,tt0799934,Be Kind Rewind,notalk,notalk,FAIL,20000000,11175164.0,30894247.0,2008FAIL,21645126,12094392.0,33435494.0,2.0,2.0
567,2008,tt0960731,Bedtime Stories,ok,ok,PASS,80000000,110101975.0,218357961.0,2008PASS,86580505,119158557.0,236319281.0,2.0,2.0
568,2008,tt0861689,Blindness,ok,ok,PASS,25000000,3073392.0,20052958.0,2008PASS,27056408,3326198.0,21702440.0,2.0,2.0
569,2008,tt0397892,Bolt,ok-disagree,ok,PASS,150000000,114053759.0,313953759.0,2008PASS,162338447,123435400.0,339778437.0,2.0,2.0
570,2008,tt0887883,Burn After Reading,notalk,notalk,FAIL,37000000,60355347.0,163415735.0,2008FAIL,40043484,65319955.0,176857711.0,2.0,2.0
571,2008,tt0824747,Changeling,ok,ok,PASS,55000000,35739802.0,113805580.0,2008PASS,59524097,38679626.0,123166807.0,2.0,2.0
572,2008,tt0892255,Che: Part One,notalk,notalk,FAIL,58000000,293708.0,30118557.0,2008FAIL,62770866,317867.0,32595998.0,2.0,2.0
573,2008,tt0970411,City of Ember,ok,ok,PASS,38000000,7871693.0,11817059.0,2008PASS,41125740,8519189.0,12789087.0,2.0,2.0
574,2008,tt1060277,Cloverfield,ok,ok,PASS,25000000,80048433.0,170764033.0,2008PASS,27056408,86632922.0,184810452.0,2.0,2.0
575,2008,tt0489018,Day of the Dead,ok,ok,PASS,18000000,,,2008PASS,19480614,,,2.0,2.0
576,2008,tt0452608,Death Race,notalk,notalk,FAIL,65000000,36316032.0,72516819.0,2008FAIL,70346660,39303255.0,78481785.0,2.0,2.0
577,2008,tt1034303,Defiance,ok,ok,PASS,50000000,28644813.0,42268745.0,2008PASS,54112816,31001030.0,45745616.0,2.0,2.0
578,2008,tt0832266,"Definitely, Maybe",ok,ok,PASS,7000000,32241649.0,55863786.0,2008PASS,7575794,34893728.0,60458935.0,2.0,2.0
579,2008,tt0483607,Doomsday,ok,ok,PASS,33000000,11008770.0,21621188.0,2008PASS,35714458,11914311.0,23399667.0,2.0,2.0
580,2008,tt0918927,Doubt,ok,ok,PASS,20000000,33446470.0,50946957.0,2008PASS,21645126,36197653.0,55137666.0,2.0,2.0
581,2008,tt1059786,Eagle Eye,notalk-disagree,notalk,FAIL,80000000,101440743.0,178066569.0,2008FAIL,86580505,109784884.0,192713668.0,2.0,2.0
582,2008,tt0808244,Easy Virtue,ok,ok,PASS,14000000,2656784.0,12656784.0,2008PASS,15151588,2875321.0,13697884.0,2.0,2.0
583,2008,tt1129423,Fireproof,men,men,FAIL,500000,33456317.0,33473297.0,2008FAIL,541128,36208310.0,36226687.0,2.0,2.0
584,2008,tt0486321,Fly Me to the Moon,nowomen,nowomen,FAIL,25000000,14543943.0,57546746.0,2008FAIL,27056408,15740274.0,62280329.0,2.0,2.0
585,2008,tt0800039,Forgetting Sarah Marshall,ok,ok,PASS,30000000,63172463.0,105173042.0,2008PASS,32467689,68368797.0,113824188.0,2.0,2.0
586,2008,tt0369436,Four Christmases,ok,ok,PASS,80000000,120146040.0,163546040.0,2008PASS,86580505,130028810.0,176998734.0,2.0,2.0
